Stand,Plot ID,Quadrant,Genus Species,DBH 12.5cm or greater measured at 1.37m from base,Crown Vigor Classification 1 vigorous  5 dead,Crown Class (E D C I or O),Emerge holes between 1.25 and 1.75m,Woodpecker damage between 1.25 and 1.75m,Notes
F,PLDRYMAT2A,SW,FRPE,38.05,5,C,6,38,Heavy WPD
F,PLDRYMAT2A,SW,FRPE,3.48,3,O,0,0,bark splitting -  wpd out of range
F,PLDRYMAT2A,SW,Juglans nigra,29.20,,,,,
F,PLDRYMAT2A,SW,Prunus serotina,13.30,,,,,
F,PLDRYMAT2A,SW,Prunus serotina,14.55,,,,,
F,PLDRYMAT2A,SW,Prunus serotina,17.20,,,,,
F,PLDRYMAT2A,SW,Prunus serotina,23.80,,,,,
F,PLDRYMAT2A,SW,Prunus serotina,25.55,,,,,
F,PLDRYMAT2A,SW,Quercus alba,41.85,,,,,
F,PLDRYMAT2A,SW,Ulmus rubra,12.50,,,,,
F,PLDRYMAT2A,SW,Ulmus rubra,16.60,,,,,
F,PLDRYMAT2A,SW,Ulmus rubra,4.45,,,,,
F,PLDRYMAT2A,SW,Ulmus rubra,8.70,,,,,
G,PLCONF,NE,Acer rubrum,14.59,,,,,
G,PLCONF,NE,Acer rubrum,17.29,,,,,
G,PLCONF,NE,Acer rubrum,28.70,,,,,
G,PLCONF,NE,Acer rubrum,3.35,,,,,4 stems - Acru
G,PLCONF,NE,Acer rubrum,4.25,,,,,4 stems - Acru
G,PLCONF,NE,Acer rubrum,5.90,,,,,4 stems - Acru
G,PLCONF,NE,Acer rubrum,6.58,,,,,2 stems - Acru
G,PLCONF,NE,Acer rubrum,8.85,,,,,4 stems - Acru
G,PLCONF,NE,Acer rubrum,9.85,,,,,
G,PLCONF,NE,Acer rubrum,10.40,,,,,2 stems - Acru
G,PLCONF,NE,FRAM,26.21,4,,4,,3 stems - Fram -  some wpd and bark splitting
G,PLCONF,NE,FRAM,27.74,5,,2,,3 stems - Fram -  some wpd and bark splitting
G,PLCONF,NE,FRAM,30.83,4,,1,,3 stems - Fram -  some wpd and bark splitting
G,PLCONF,NE,FRPE,19.72,4,,1,,canopy obscured by adjacent trees -  tiny sprouts at base
G,PLCONF,NE,Pinus strobus,9.70,,,,,
G,PLCONF,NE,Populus deltoides,35.79,,,,,
G,PLCONF,NE,Quercus ellipsoidalis,17.37,,,,,
G,PLCONF,NE,Quercus ellipsoidalis,10.95,,,,,
G,PLCONF,NE,Ulmus rubra,13.20,,,,,
G,PLCONF,NE,Ulmus rubra,16.12,,,,,
G,PLCONF,NE,Ulmus rubra,4.03,,,,,
G,PLCONF,NE,Ulmus rubra,4.81,,,,,
G,PLCONF,NW,Acer rubrum,13.89,,,,,3 stems - Acru
G,PLCONF,NW,Acer rubrum,19.80,,,,,3 stems - Acru
G,PLCONF,NW,Acer rubrum,19.82,,,,,3 stems - Acru
G,PLCONF,NW,Acer rubrum,33.90,,,,,
G,PLCONF,NW,Acer rubrum,35.48,,,,,
G,PLCONF,NW,Acer rubrum,4.30,,,,,2 stems - Acru
G,PLCONF,NW,Acer rubrum,5.02,,,,,2 stems - Acru
G,PLCONF,NW,Acer rubrum,5.72,,,,,
G,PLCONF,NW,Acer rubrum,7.82,,,,,
G,PLCONF,NW,FRAM,17.62,4,,0,,tiny sprouts from base -  no wpd
G,PLCONF,NW,Pinus strobus,53.85,,,,,
G,PLCONF,NW,Pinus strobus,3.97,,,,,
G,PLCONF,NW,Quercus palustris,14.58,,,,,pin oak
G,PLCONF,NW,Ulmus rubra,20.62,,,,,slippery elm
G,PLCONF,SE,Acer rubrum,12.52,,,,,
G,PLCONF,SE,Acer rubrum,18.81,,,,,
G,PLCONF,SE,Acer rubrum,28.69,,,,,
G,PLCONF,SE,Acer rubrum,2.85,,,,,
G,PLCONF,SE,Acer rubrum,4.05,,,,,
G,PLCONF,SE,Acer rubrum,5.07,,,,,
G,PLCONF,SE,FRAM,14.61,5,,0,,small green sprouts at base -  no WPD -  crown obscured
G,PLCONF,SE,FRAM,16.67,3,,3,,bark splitting -  wpd -  crown obscured by canopy
G,PLCONF,SE,FRPE,15.48,1,,0,,some sprouts overhead & WPD below
G,PLCONF,SE,Liriodendron tulipifera,12.60,,,,,yellow poplar
G,PLCONF,SE,Pinus strobus,33.90,,,,,
G,PLCONF,SE,Pinus strobus,46.49,,,,,
G,PLCONF,SE,Populus deltoides,29.55,,,,,
G,PLCONF,SE,Populus deltoides,38.39,,,,,
G,PLCONF,SE,Quercus rubra,14.58,,,,,2 stems - Quru
G,PLCONF,SE,Quercus rubra,9.30,,,,,2 stems - Quru
G,PLCONF,SE,Ulmus rubra,2.50,,,,,
G,PLCONF,SE,Ulmus rubra,2.79,,,,,
G,PLCONF,SW,Acer rubrum,13.10,,,,,2 stems - Acru
G,PLCONF,SW,Acer rubrum,13.50,,,,,
G,PLCONF,SW,Acer rubrum,14.19,,,,,4 stems - Acru
G,PLCONF,SW,Acer rubrum,15.10,,,,,2 stems - Acru
G,PLCONF,SW,Acer rubrum,15.38,,,,,
G,PLCONF,SW,Acer rubrum,15.50,,,,,
G,PLCONF,SW,Acer rubrum,16.12,,,,,
G,PLCONF,SW,Acer rubrum,17.45,,,,,4 stems - Acru
G,PLCONF,SW,Acer rubrum,17.50,,,,,
G,PLCONF,SW,Acer rubrum,19.59,,,,,
G,PLCONF,SW,Acer rubrum,29.61,,,,,
G,PLCONF,SW,Acer rubrum,4.63,,,,,
G,PLCONF,SW,Acer rubrum,5.79,,,,,
G,PLCONF,SW,Acer rubrum,6.30,,,,,
G,PLCONF,SW,Acer rubrum,7.40,,,,,2 stems - Acru
G,PLCONF,SW,Acer rubrum,9.80,,,,,2 stems - Acru
G,PLCONF,SW,Acer rubrum,11.11,,,,,4 stems - Acru
G,PLCONF,SW,Acer rubrum,12.30,,,,,4 stems - Acru
G,PLCONF,SW,FRAM,28.10,2,,0,,no sprouts
G,PLCONF,SW,FRPE,18.17,5,,6,,2 stems - Frpe  -  small green sprout at base
G,PLCONF,SW,FRPE,5.90,5,,0,,2 stems - Frpe  -  small green sprout at base
G,PLCONF,SW,Pinus strobus,22.01,,,,,Eastern white pine
G,PLCONF,SW,Pinus strobus,24.30,,,,,
G,PLCONF,SW,Pinus strobus,45.50,,,,,
G,PLCONF,SW,Populus deltoides,20.12,,,,,Eastern cottonwood
G,PLCONF,SW,Populus deltoides,24.67,,,,,
G,PLCONF,SW,Ulmus rubra,2.72,,,,,
G,PLDRYMAT3,NE,Acer rubrum,24.60,,,,,
G,PLDRYMAT3,NE,Acer rubrum,9.28,,,,,
G,PLDRYMAT3,NE,Fagus grandifolia,3.80,,,,,
G,PLDRYMAT3,NE,FRPE,9.69,1,,0,,some bark splitting
G,PLDRYMAT3,NE,Prunus serotina,16.00,,,,,
G,PLDRYMAT3,NE,Quercus alba,18.61,,,,,
G,PLDRYMAT3,NE,Quercus bushii,24.81,,,,,(Q. marilandica x velutina)
G,PLDRYMAT3,NE,Quercus rubra,20.80,,,,,
G,PLDRYMAT3,NE,Quercus rubra,43.90,,,,,
G,PLDRYMAT3,NE,Quercus velutina,52.50,,,,,
G,PLDRYMAT3,NE,Sassafras albidium,14.70,,,,,
G,PLDRYMAT3,NE,Sassafras albidium,16.32,,,,,
G,PLDRYMAT3,NE,Sassafras albidium,17.10,,,,,
G,PLDRYMAT3,NW,Acer rubrum,19.62,,,,,
G,PLDRYMAT3,NW,Acer rubrum,22.26,,,,,
G,PLDRYMAT3,NW,Acer rubrum,22.87,,,,,2 stems - Acru
G,PLDRYMAT3,NW,Acer rubrum,25.31,,,,,2 stems - Acru
G,PLDRYMAT3,NW,Acer rubrum,27.40,,,,,
G,PLDRYMAT3,NW,Acer rubrum,27.79,,,,,2 stems - Acru
G,PLDRYMAT3,NW,Acer rubrum,28.70,,,,,2 stems - Acru
G,PLDRYMAT3,NW,Acer rubrum,29.21,,,,,2 stems - Acru
G,PLDRYMAT3,NW,Acer rubrum,29.68,,,,,2 stems - Acru
G,PLDRYMAT3,NW,Acer rubrum,29.81,,,,,2 stems - Acru
G,PLDRYMAT3,NW,Acer rubrum,33.69,,,,,
G,PLDRYMAT3,NW,Acer rubrum,33.81,,,,,
G,PLDRYMAT3,NW,Acer rubrum,9.30,,,,,2 stems - Acru
G,PLDRYMAT3,NW,FRPE,14.51,5,,3,,
G,PLDRYMAT3,NW,Prunus serotina,12.86,,,,,
G,PLDRYMAT3,NW,Ulmus rubra,4.20,,,,,slippery elm
G,PLDRYMAT3,NW,Ulmus rubra,6.58,,,,,
G,PLDRYMAT3,SE,Acer rubrum,13.95,,,,,
G,PLDRYMAT3,SE,Acer rubrum,25.28,,,,,
G,PLDRYMAT3,SE,Acer rubrum,31.72,,,,,
G,PLDRYMAT3,SE,Acer rubrum,3.20,,,,,
G,PLDRYMAT3,SE,Acer rubrum,4.07,,,,,
G,PLDRYMAT3,SE,Acer rubrum,4.97,,,,,
G,PLDRYMAT3,SE,Acer rubrum,5.80,,,,,
G,PLDRYMAT3,SE,Acer rubrum,7.60,,,,,
G,PLDRYMAT3,SE,Acer rubrum,9.35,,,,,
G,PLDRYMAT3,SE,FRAM,12.62,3,,1,,no sprouting -  some woodpecker damage
G,PLDRYMAT3,SE,FRAM,16.29,5,,0,,no sprouting -  no evidence of EAB
G,PLDRYMAT3,SE,FRAM,12.40,4,,0,,some sprouting at base
G,PLDRYMAT3,SE,FRPE,14.81,2,,0,,no sprouting -  small amout of woodpecker damage
G,PLDRYMAT3,SE,Quercus rubra,47.45,,,,,
G,PLDRYMAT3,SE,Quercus velutina,43.80,,,,,Black oak
G,PLDRYMAT3,SE,Sassafras albidium,21.38,,,,,
G,PLDRYMAT3,SE,Sassafras albidium,21.50,,,,,
G,PLDRYMAT3,SE,Sassafras albidium,22.32,,,,,
G,PLDRYMAT3,SE,Sassafras albidium,26.02,,,,,
G,PLDRYMAT3,SW,Acer nigrum,14.30,,,,,black maple
G,PLDRYMAT3,SW,Acer rubrum,14.37,,,,,2 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,15.40,,,,,3 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,15.61,,,,,
G,PLDRYMAT3,SW,Acer rubrum,16.12,,,,,2 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,18.10,,,,,2 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,20.01,,,,,
G,PLDRYMAT3,SW,Acer rubrum,21.19,,,,,3 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,21.43,,,,,2 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,27.62,,,,,
G,PLDRYMAT3,SW,Acer rubrum,4.18,,,,,
G,PLDRYMAT3,SW,Acer rubrum,5.36,,,,,
G,PLDRYMAT3,SW,Acer rubrum,6.13,,,,,
G,PLDRYMAT3,SW,Acer rubrum,6.20,,,,,2 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,7.90,,,,,2 stems - Acru
G,PLDRYMAT3,SW,Acer rubrum,9.79,,,,,3 stems - Acru
G,PLDRYMAT3,SW,Fagus grandifolia,3.38,,,,,2
G,PLDRYMAT3,SW,FRAM,20.47,2,,0,,no suckers -  no wpd
G,PLDRYMAT3,SW,FRPE,22.62,1,,0,,
G,PLDRYMAT3,SW,FRPE,24.81,5,,4,,heavy woodpecker damage
G,PLDRYMAT3,SW,Larix laricina,14.32,,,,,
G,PLDRYMAT3,SW,Larix laricina,18.22,,,,,Tamarack -  almost dead
G,PLDRYMAT3,SW,Larix laricina,29.50,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,2.95,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,3.20,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,3.50,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,3.90,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,5.35,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,5.53,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,6.70,,,,,
G,PLDRYMAT3A,NE,Acer rubrum,7.00,,,,,
G,PLDRYMAT3A,NE,Prunus serotina,31.18,,,,,
G,PLDRYMAT3A,NE,Prunus serotina,2.50,,,,,
G,PLDRYMAT3A,NE,Prunus serotina,3.00,,,,,
G,PLDRYMAT3A,NE,Prunus serotina,4.79,,,,,
G,PLDRYMAT3A,NE,Quercus ellipsoidalis,32.54,,,,,
G,PLDRYMAT3A,NE,Quercus rubra,16.70,,,,,
G,PLDRYMAT3A,NE,Quercus rubra,28.70,,,,,
G,PLDRYMAT3A,NE,Quercus rubra,28.80,,,,,
G,PLDRYMAT3A,NE,Quercus rubra,33.35,,,,,
G,PLDRYMAT3A,NE,Quercus rubra,33.55,,,,,
G,PLDRYMAT3A,NE,Quercus rubra,39.60,,,,,
G,PLDRYMAT3A,NE,Quercus velutina,48.40,,,,,
G,PLDRYMAT3A,NE,Ulmus rubra,12.55,,,,,
G,PLDRYMAT3A,NE,Ulmus rubra,14.50,,,,,
G,PLDRYMAT3A,NE,Ulmus rubra,8.10,,,,,
G,PLDRYMAT3A,NW,Acer rubrum,3.40,,,,,
G,PLDRYMAT3A,NW,Acer rubrum,4.45,,,,,
G,PLDRYMAT3A,NW,Acer rubrum,5.50,,,,,
G,PLDRYMAT3A,NW,Acer rubrum,7.25,,,,,
G,PLDRYMAT3A,NW,Fagus grandifolia,2.50,,,,,
G,PLDRYMAT3A,NW,Prunus serotina,13.30,,,,,
G,PLDRYMAT3A,NW,Prunus serotina,13.40,,,,,
G,PLDRYMAT3A,NW,Prunus serotina,14.00,,,,,
G,PLDRYMAT3A,NW,Prunus serotina,23.70,,,,,
G,PLDRYMAT3A,NW,Prunus serotina,8.50,,,,,
G,PLDRYMAT3A,NW,Quercus ellipsoidalis,19.50,,,,,
G,PLDRYMAT3A,NW,Quercus ellipsoidalis,20.20,,,,,
G,PLDRYMAT3A,NW,Quercus ellipsoidalis,32.05,,,,,
G,PLDRYMAT3A,NW,Quercus ellipsoidalis,42.00,,,,,
G,PLDRYMAT3A,NW,Quercus rubra,33.50,,,,,
G,PLDRYMAT3A,NW,Quercus velutina,22.68,,,,,
G,PLDRYMAT3A,NW,Quercus velutina,26.60,,,,,
G,PLDRYMAT3A,NW,Ulmus rubra,8.30,,,,,
G,PLDRYMAT3A,SE,Acer rubrum,14.71,,,,,
G,PLDRYMAT3A,SE,Acer rubrum,4.10,,,,,
G,PLDRYMAT3A,SE,Acer rubrum,4.63,,,,,
G,PLDRYMAT3A,SE,Acer rubrum,6.85,,,,,
G,PLDRYMAT3A,SE,Acer rubrum,7.92,,,,,
G,PLDRYMAT3A,SE,Acer rubrum,9.10,,,,,
G,PLDRYMAT3A,SE,Fagus grandifolia,12.50,,,,,
G,PLDRYMAT3A,SE,FRAM,13.61,5,O,5,0,dead basal sprouts
G,PLDRYMAT3A,SE,FRPE,14.38,4,O,0,43,basal sprouting
G,PLDRYMAT3A,SE,FRPE,20.00,5,C,0,0,bark splitting
G,PLDRYMAT3A,SE,FRPE,24.50,5,C,5,31,emergence holes below zone
G,PLDRYMAT3A,SE,Prunus serotina,2.95,,,,,
G,PLDRYMAT3A,SE,Prunus sp.,2.95,,,,,
G,PLDRYMAT3A,SE,Quercus alba,19.78,,,,,2 stems - Qual
G,PLDRYMAT3A,SE,Quercus alba,27.85,,,,,2 stems - Qual
G,PLDRYMAT3A,SE,Quercus velutina,26.12,,,,,
G,PLDRYMAT3A,SE,Quercus velutina,35.55,,,,,
G,PLDRYMAT3A,SE,Tilia americana,15.20,,,,,
G,PLDRYMAT3A,SE,Tilia americana,15.95,,,,,2 stems - Tiam
G,PLDRYMAT3A,SE,Tilia americana,18.00,,,,,
G,PLDRYMAT3A,SE,Tilia americana,18.21,,,,,2 stems - Tiam
G,PLDRYMAT3A,SW,Acer rubrum,17.10,,,,,
G,PLDRYMAT3A,SW,Acer rubrum,17.30,,,,,
G,PLDRYMAT3A,SW,Acer rubrum,17.90,,,,,
G,PLDRYMAT3A,SW,Acer rubrum,3.85,,,,,
G,PLDRYMAT3A,SW,Acer rubrum,7.70,,,,,
G,PLDRYMAT3A,SW,Acer rubrum,7.80,,,,,
G,PLDRYMAT3A,SW,FRAM,15.15,2,O,0,0,WPD above zone
G,PLDRYMAT3A,SW,Prunus serotina,2.80,,,,,
G,PLDRYMAT3A,SW,Prunus serotina,6.20,,,,,
G,PLDRYMAT3A,SW,Prunus sp.,8.30,,,,,
G,PLDRYMAT3A,SW,Quercus alba,32.65,,,,,
G,PLDRYMAT3A,SW,Quercus velutina,19.20,,,,,center tree
G,PLDRYMAT3A,SW,Quercus velutina,42.23,,,,,
G,PLDRYMAT3A,SW,Quercus velutina,51.00,,,,,
H,PLWET,NE,Betula alleghaniensis,12.80,,,,,
H,PLWET,NE,Betula alleghaniensis,14.31,,,,,2 stems - Beal
H,PLWET,NE,Betula alleghaniensis,14.80,,,,,
H,PLWET,NE,Betula alleghaniensis,19.45,,,,,4 stems - Beal
H,PLWET,NE,Betula alleghaniensis,25.80,,,,,4 stems - Beal
H,PLWET,NE,Betula alleghaniensis,4.00,,,,,2 stems - Beal
H,PLWET,NE,Betula alleghaniensis,5.48,,,,,4 stems - Beal
H,PLWET,NE,Betula alleghaniensis,10.15,,,,,4 stems - Beal
H,PLWET,NE,Cornus florida,2.60,,,,,
H,PLWET,NE,FRAM,15.99,5,,8,,heavy wpd in area where emergence holes counted
H,PLWET,NE,FRAM,7.87,2,,1,,cracking -  some wpd
H,PLWET,NE,FRNI,12.52,5,,11,,many sprouts
H,PLWET,NE,FRNI,15.08,5,,4,,sprouts -  cracked bark -  tunnels visible
H,PLWET,NE,FRNI,15.21,5,,12,,
H,PLWET,NE,FRNI,15.45,5,,6,,
H,PLWET,NE,FRNI,26.72,5,,4,,
H,PLWET,NE,FRNI,3.71,5,,0,,
H,PLWET,NE,FRNI,8.02,5,,3,,wpd
H,PLWET,NE,FRPE,12.97,5,,14,,most emergence holes on E-SE side
H,PLWET,NE,FRPE,15.94,3,,7,,WPD and some bark splitting
H,PLWET,NE,FRPE,16.58,3,,0,,some WPD
H,PLWET,NE,FRPE,20.03,5,,10,,Woodpecker damage
H,PLWET,NE,FRPE,7.50,5,,0,,
H,PLWET,NW,Acer rubrum,13.75,,,,,
H,PLWET,NW,Acer rubrum,4.69,,,,,
H,PLWET,NW,Betula alleghaniensis,20.74,,,,,
H,PLWET,NW,Betula alleghaniensis,4.62,,,,,4 stems - Beal
H,PLWET,NW,Betula alleghaniensis,6.61,,,,,
H,PLWET,NW,Betula alleghaniensis,8.22,,,,,4 stems - Beal
H,PLWET,NW,Betula alleghaniensis,9.10,,,,,4 stems - Beal
H,PLWET,NW,Betula alleghaniensis,12.33,,,,,4 stems - Beal
H,PLWET,NW,Carpinus caroliniana,4.25,,,,,2 stems - Caca
H,PLWET,NW,Carpinus caroliniana,5.86,,,,,2 stems - Caca
H,PLWET,NW,FRAM,14.66,2,,0,,bark splitting
H,PLWET,NW,FRAM,6.64,4,,1,,wpd
H,PLWET,NW,FRAM,8.18,5,,3,,wpd -  bark cracking
H,PLWET,NW,FRNI,14.39,5,,3,,
H,PLWET,NW,FRNI,14.42,5,,8,,
H,PLWET,NW,FRNI,14.60,5,,0,,some sprouting
H,PLWET,NW,FRNI,14.84,5,,8,,
H,PLWET,NW,FRNI,15.82,5,,6,,
H,PLWET,NW,FRNI,17.09,5,,10,,
H,PLWET,NW,FRNI,5.55,5,,1,,bark splitting
H,PLWET,NW,FRPE,15.58,4,,4,,many sprouts with WPD
H,PLWET,NW,FRPE,19.92,2,,0,,wpd and sprouts at base -  some bark splitting
H,PLWET,NW,FRPE,2.86,1,,0,,
H,PLWET,NW,FRPE,2.95,1,,0,,
H,PLWET,NW,FRPE,3.42,1,,0,,
H,PLWET,NW,Ulmus rubra,16.89,,,,,
H,PLWET,NW,Ulmus rubra,19.29,,,,,slippery elm
H,PLWET,NW,Ulmus rubra,19.31,,,,,
H,PLWET,NW,Ulmus rubra,19.93,,,,,
H,PLWET,SE,Betula alleghaniensis,18.01,,,,,2 stems - Beal
H,PLWET,SE,Betula alleghaniensis,19.93,,,,,
H,PLWET,SE,Betula alleghaniensis,20.50,,,,,
H,PLWET,SE,Betula alleghaniensis,21.78,,,,,2 stems - Beal
H,PLWET,SE,Betula alleghaniensis,22.21,,,,,2 stems - Beal
H,PLWET,SE,Betula alleghaniensis,24.04,,,,,
H,PLWET,SE,Betula alleghaniensis,25.00,,,,,
H,PLWET,SE,Betula alleghaniensis,25.40,,,,,2 stems - Beal
H,PLWET,SE,FRNI,12.73,5,,0,,2 stems - Frni - WPD
H,PLWET,SE,FRNI,19.99,5,,4,,2 stems - Frni - WPD
H,PLWET,SE,FRNI,20.72,5,,3,,some cracks
H,PLWET,SE,FRNI,21.67,5,,23,,some wpd
H,PLWET,SE,FRNI,5.71,5,,2,,sprouting -  wpd
H,PLWET,SE,FRPE,13.68,4,,3,,wpd -  galleries visible through splitting bark
H,PLWET,SE,FRPE,18.54,3,,0,,many spouts -  some splitting
H,PLWET,SE,Ulmus rubra,3.08,,,,,2 stems - Ulru
H,PLWET,SE,Ulmus rubra,3.50,,,,,2 stems - Ulru
H,PLWET,SW,Acer rubrum,2.79,,,,,
H,PLWET,SW,Betula alleghaniensis,12.70,,,,,5 stems - Beal
H,PLWET,SW,Betula alleghaniensis,12.98,,,,,5 stems - Beal
H,PLWET,SW,Betula alleghaniensis,13.60,,,,,4 stems - Beal
H,PLWET,SW,Betula alleghaniensis,13.82,,,,,4 stems - Beal
H,PLWET,SW,Betula alleghaniensis,16.33,,,,,5 stems - Beal
H,PLWET,SW,Betula alleghaniensis,19.45,,,,,
H,PLWET,SW,Betula alleghaniensis,20.05,,,,,4 stems - Beal
H,PLWET,SW,Betula alleghaniensis,20.20,,,,,5 stems - Beal
H,PLWET,SW,Betula alleghaniensis,21.61,,,,,4 stems - Beal
H,PLWET,SW,Betula alleghaniensis,23.95,,,,,
H,PLWET,SW,Betula alleghaniensis,8.30,,,,,
H,PLWET,SW,Betula alleghaniensis,12.30,,,,,5 stems - Beal
H,PLWET,SW,FRNI,20.16,5,,7,,bark splitting -  a little wpd
H,PLWET,SW,FRNI,20.18,5,,4,,deep bark cracks
H,PLWET,SW,FRNI,23.82,5,,8,,mushrooms at bottom
H,PLWET,SW,FRNI,25.71,5,,3,,
H,PLWET,SW,FRNI,34.89,5,,6,,some bark cracking -  moderate wpd
H,PLWET,SW,FRNI,3.90,4,,0,,
H,PLWET,SW,FRNI,4.59,5,,1,,
H,PLWET,SW,Ulmus rubra,24.40,,,,,
H,PLWET,SW,Ulmus rubra,5.00,,,,,
H,PLWET2,NE,Acer rubrum,16.40,,,,,
H,PLWET2,NE,Acer rubrum,6.45,,,,,2 stems - Acru
H,PLWET2,NE,Acer rubrum,9.50,,,,,2 stems - Acru
H,PLWET2,NE,Crataegus brainerdii,5.00,,,,,Brainerd Hawthorn
H,PLWET2,NE,FRAM,14.19,4,C,0,10,some live sprouts overhead
H,PLWET2,NE,FRNI,13.80,5,O,11,6,same tree 1 of 2 dead sprouts
H,PLWET2,NE,FRNI,15.55,5,C,4,30,
H,PLWET2,NE,FRNI,16.30,5,C,4,7,same tree: 2 of 2
H,PLWET2,NE,FRNI,16.70,5,O,3,8,
H,PLWET2,NE,FRNI,17.80,5,C,1,9,bark splitting -  galleries visible  - same tree 1 of 2
H,PLWET2,NE,FRNI,18.57,5,C,16,7,some dead sprouts
H,PLWET2,NE,FRNI,19.65,5,C,5,17,sprouts dead overhead -  barksplitting below
H,PLWET2,NE,FRNI,24.70,5,C,6,11,few sprouts 
H,PLWET2,NE,FRNI,27.12,5,D,6,4,overhead dead sprouts -  bark splitting
H,PLWET2,NE,FRNI,2.55,1,O,0,0,young & healthy
H,PLWET2,NE,FRNI,4.00,5,O,0,3,old dead sprouts
H,PLWET2,NE,FRNI,5.40,4,O,0,2,many sprouts -  bark cracking
H,PLWET2,NE,FRNI,8.50,5,O,2,5,same tree 2 of 2 dead sprouts
H,PLWET2,NE,FRNI,9.50,5,C,0,3,old dead sprouts -  same tree 2 of 2
H,PLWET2,NE,FRNI,10.75,5,C,7,9,same tree: 1 of 2
H,PLWET2,NE,FRPE,19.50,2,C,0,2,starting to sprout -  bark slightly cracking
H,PLWET2,NE,FRPE,2.50,2,O,0,0,
H,PLWET2,NE,FRPE,2.90,2,O,0,0,barksplitting
H,PLWET2,NE,FRPE,3.90,1,O,0,0,deer damage on trunk
H,PLWET2,NE,FRPE,4.35,2,O,0,0,
H,PLWET2,NE,FRPE,5.45,1,O,0,0,
H,PLWET2,NE,Larix laricina,16.50,,,,,
H,PLWET2,NE,Larix laricina,16.70,,,,,
H,PLWET2,NE,Larix laricina,17.20,,,,,
H,PLWET2,NE,Larix laricina,19.50,,,,,
H,PLWET2,NE,Larix laricina,34.60,,,,,
H,PLWET2,NE,Ulmus rubra,19.90,,,,,
H,PLWET2,NE,Ulmus rubra,24.80,,,,,
H,PLWET2,NE,Ulmus rubra,25.40,,,,,
H,PLWET2,NW,Acer rubrum,3.00,,,,,
H,PLWET2,NW,Betula alleghaniensis,14.10,,,,,2 stems - Beal
H,PLWET2,NW,Betula alleghaniensis,18.12,,,,,
H,PLWET2,NW,Betula alleghaniensis,2.50,,,,,
H,PLWET2,NW,Betula alleghaniensis,3.50,,,,,2 stems - Beal
H,PLWET2,NW,Betula alleghaniensis,6.50,,,,,2 stems - Beal
H,PLWET2,NW,Betula alleghaniensis,9.00,,,,,
H,PLWET2,NW,Betula alleghaniensis,10.50,,,,,2 stems - Beal
H,PLWET2,NW,FRNI,13.45,5,C,0,5,sprouting -  stem 1 of 2
H,PLWET2,NW,FRNI,14.70,5,O,8,13,center tree -  sprouts
H,PLWET2,NW,FRNI,15.13,5,C,3,12,few sprouts 
H,PLWET2,NW,FRNI,18.10,5,C,2,7,dead sprouts -  bark splitting -  galleries visible
H,PLWET2,NW,FRNI,18.10,5,C,7,27,
H,PLWET2,NW,FRNI,19.25,5,C,2,19,stem 2 of 2
H,PLWET2,NW,FRNI,21.50,5,C,4,12,sprouts
H,PLWET2,NW,FRNI,26.65,5,C,14,48,bark splitting
H,PLWET2,NW,FRNI,2.50,1,O,0,0,
H,PLWET2,NW,FRNI,7.30,5,O,2,9,sprouting
H,PLWET2,NW,FRNI,8.40,5,O,0,3,emergence holes below zone -  deer damage to bark
H,PLWET2,NW,FRPE,3.10,1,O,0,0,
H,PLWET2,NW,FRPE,3.20,1,O,0,0,
H,PLWET2,NW,FRPE,3.37,3,O,0,0,
H,PLWET2,NW,FRPE,3.70,1,O,0,0,1 sprout at base
H,PLWET2,NW,Larix laricina,13.00,,,,,
H,PLWET2,NW,Larix laricina,18.50,,,,,
H,PLWET2,NW,Larix laricina,19.95,,,,,
H,PLWET2,NW,Prunus sp.,2.90,,,,,
H,PLWET2,NW,Ulmus rubra,22.40,,,,,
H,PLWET2,NW,Ulmus rubra,23.25,,,,,
H,PLWET2,SE,Acer rubrum,14.30,,,,,2 stems - Acru
H,PLWET2,SE,Acer rubrum,17.00,,,,,
H,PLWET2,SE,Acer rubrum,20.00,,,,,
H,PLWET2,SE,Acer rubrum,6.80,,,,,2 stems - Acru
H,PLWET2,SE,FRAM,9.00,5,O,4,3,sprouting -  bark splitting
H,PLWET2,SE,FRNI,12.80,5,C,3,5,
H,PLWET2,SE,FRNI,13.90,5,O,1,1,
H,PLWET2,SE,FRNI,16.60,5,C,8,9,dead sprouts -  stem 1 of 2
H,PLWET2,SE,FRNI,19.40,5,C,5,0,bark splitting -  old dead sprouts
H,PLWET2,SE,FRNI,19.60,5,C,8,24,bark splitting
H,PLWET2,SE,FRNI,20.60,5,C,6,12,
